stage	generator_slug	generator	model_id	variant	variant_label	trait	behavior_metric	n	r	abs_r
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	0.4872122206282233	0.4872122206282233
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50	0.18028893335604879	0.18028893335604879
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	50	-0.00659348351542647	0.00659348351542647
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	50	-0.07819503643760344	0.07819503643760344
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	50	-0.09803069340436199	0.09803069340436199
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	-0.10010730970652068	0.10010730970652068
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.4020456185576536	0.4020456185576536
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50	-0.06681261013734248	0.06681261013734248
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50	0.1499198840556103	0.1499198840556103
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.1079692941338318	0.1079692941338318
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50	-0.21832615104883632	0.21832615104883632
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	50	-0.10010730970652068	0.10010730970652068
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	50	-0.09601075552827411	0.09601075552827411
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	50	-0.09224229687499232	0.09224229687499232
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	-0.0031462885987216978	0.0031462885987216978
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	0.03146393785213711	0.03146393785213711
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50	-0.14974765971966503	0.14974765971966503
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50	0.15800810143603197	0.15800810143603197
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	0.118178699138538	0.118178699138538
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50	-0.23539265520930164	0.23539265520930164
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	50	-0.0031462885987216978	0.0031462885987216978
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	50	-0.017516968165823325	0.017516968165823325
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	50	-0.07815562423564397	0.07815562423564397
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	total_words	50	-0.08164928289745978	0.08164928289745978
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	0.1153711672703027	0.1153711672703027
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.3657513958191999	0.3657513958191999
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50	0.12528117710673262	0.12528117710673262
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	0.26950608478201	0.26950608478201
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50	0.1723043537308645	0.1723043537308645
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50	0.22454096791615613	0.22454096791615613
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	50	-0.08164928289745978	0.08164928289745978
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	50	0.136221204329503	0.136221204329503
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	50	0.15082678459042934	0.15082678459042934
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	total_words	50	0.3127992855120513	0.3127992855120513
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	-0.2050247574429942	0.2050247574429942
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50	-0.19244868001018245	0.19244868001018245
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50	0.16527875036502584	0.16527875036502584
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	0.17061002826557348	0.17061002826557348
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50	-0.11196409845832415	0.11196409845832415
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50	0.1250436587110568	0.1250436587110568
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_mean	50	0.3127992855120513	0.3127992855120513
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_sd	50	0.3502367043357468	0.3502367043357468
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_E_mean	section_words_cv	50	0.2823528635084822	0.2823528635084822
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	total_words	50	-0.25003841655845227	0.25003841655845227
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	0.1615919722533402	0.1615919722533402
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50	-0.10041700840905132	0.10041700840905132
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50	0.04119685587189754	0.04119685587189754
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	0.29015089485083945	0.29015089485083945
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50	0.1520563282690934	0.1520563282690934
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50	0.20625814906122386	0.20625814906122386
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	50	-0.25003841655845227	0.25003841655845227
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	50	-0.00939709361096866	0.00939709361096866
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	50	0.06782456226928009	0.06782456226928009
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	total_words	50	-0.2355195732813885	0.2355195732813885
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	0.27121175820444104	0.27121175820444104
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50	-0.14778191850040215	0.14778191850040215
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50	0.1394772899494038	0.1394772899494038
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.4066064668396931	0.4066064668396931
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50	0.08717887676896671	0.08717887676896671
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50	0.14081991141457983	0.14081991141457983
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_mean	50	-0.2355195732813885	0.2355195732813885
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_sd	50	-0.08836582060818601	0.08836582060818601
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_A_mean	section_words_cv	50	-0.05468770060530547	0.05468770060530547
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	total_words	50	0.09489550858981187	0.09489550858981187
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.2848231140666668	0.2848231140666668
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50	-0.11235177056360149	0.11235177056360149
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50	-0.303473598203493	0.303473598203493
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	0.06568721207277006	0.06568721207277006
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50	-0.03490714811603635	0.03490714811603635
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50	-0.018972714959974397	0.018972714959974397
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_mean	50	0.09489550858981187	0.09489550858981187
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_sd	50	0.09801968693780853	0.09801968693780853
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_C_mean	section_words_cv	50	0.07469417136351111	0.07469417136351111
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	total_words	50	0.016601275737758905	0.016601275737758905
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	0.019481270664395797	0.019481270664395797
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50	-0.2293171146309969	0.2293171146309969
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50	-0.18281740561434376	0.18281740561434376
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.035506506394249585	0.035506506394249585
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50	0.10904474762684283	0.10904474762684283
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50	-0.004802194610391653	0.004802194610391653
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_count	50		
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	50	0.016601275737758905	0.016601275737758905
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	50	0.15920317381026722	0.15920317381026722
lsi	kimi_k26	Kimi K2.6	moonshotai/kimi-k2.6	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	50	0.18540429043726914	0.18540429043726914
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	0.049267585637476505	0.049267585637476505
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	-0.3630950342470761	0.3630950342470761
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50	-0.07586106733106403	0.07586106733106403
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50	0.33869474849246844	0.33869474849246844
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	0.06322223421072455	0.06322223421072455
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50	0.11781728685004188	0.11781728685004188
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50	0.008379193917494586	0.008379193917494586
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	50		
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	50	0.049267585637476505	0.049267585637476505
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	50	0.08734288054920575	0.08734288054920575
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	50	0.03086640945271676	0.03086640945271676
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	-0.012570566424149004	0.012570566424149004
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	-0.11789622555109414	0.11789622555109414
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50	-0.01867989475447416	0.01867989475447416
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50	-0.04377476897398174	0.04377476897398174
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	0.007542962297842695	0.007542962297842695
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50	0.0320310382573598	0.0320310382573598
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50	0.03161443896514293	0.03161443896514293
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_count	50		
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	50	-0.012570566424149004	0.012570566424149004
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	50	-0.09299489532223167	0.09299489532223167
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	50	-0.13231288953165615	0.13231288953165615
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	-0.0888717200298319	0.0888717200298319
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	0.03995658868053346	0.03995658868053346
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50	-0.07099207648978834	0.07099207648978834
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50	0.18795192063268734	0.18795192063268734
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	social_word_rate_per_1k	50	0.34581011225023023	0.34581011225023023
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	exclamation_rate_per_1k	50	0.061357003927992905	0.061357003927992905
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	question_rate_per_1k	50	0.2651301702256876	0.2651301702256876
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	section_count	50		
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_mean	50	-0.0888717200298319	0.0888717200298319
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_sd	50	-0.17759479126935973	0.17759479126935973
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_cv	50	-0.1967616928204727	0.1967616928204727
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	total_words	50	-0.16285307937230523	0.16285307937230523
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	unique_word_rate	50	-0.060836099535655504	0.060836099535655504
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	first_person_rate_per_1k	50	0.07726114277272511	0.07726114277272511
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	we_rate_per_1k	50	0.33728800385235846	0.33728800385235846
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	0.35252030226074715	0.35252030226074715
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50	-0.09349120369231195	0.09349120369231195
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50	0.10093026907043995	0.10093026907043995
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	section_count	50		
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	50	-0.16285307937230523	0.16285307937230523
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	50	-0.13087076027083344	0.13087076027083344
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	50	-0.12514321542165013	0.12514321542165013
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	-0.14700373239973255	0.14700373239973255
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.15110627048307584	0.15110627048307584
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50	0.07395288707012959	0.07395288707012959
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50	-0.020671160150289854	0.020671160150289854
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	-0.17376825602619245	0.17376825602619245
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50	-0.31231261872075716	0.31231261872075716
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50	0.17062380662385265	0.17062380662385265
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	section_count	50		
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	50	-0.14700373239973255	0.14700373239973255
lsi	mimo_v25_pro	MiMo v2.5 Pro	xiaomi/mimo-v2.5-pro	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	50	0.08226372178369	0.08226372178369
